Location,Category,Amenity,Amenity Location,Name,Distance
"(39.08768, -84.48947)",Education,school,"(-84.4888262950802, 39.089506316180284)",Holy Trinity Junior High School,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.49030511446213, 39.088649628500704)",Sis's on Monmouth,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.49022971453729, 39.088575495245195)",Gourmet Chili,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.49078275373851, 39.08906000614329)",Lana's Diner,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.4914970264869, 39.08966059257843)",Dixie Chili,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.49202575546994, 39.09023069276633)",The Pepper Pod,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.4932294, 39.091522049999995)",Newport Pizza Company,0.0
"(39.08768, -84.48947)",Food and Drink,cafe,"(-84.4900713749163, 39.08855297209985)",Carabello Coffee Company,0.0
"(39.08768, -84.48947)",Religion,place_of_worship,"(-84.4905174, 39.0922506)",,0.0
"(39.08768, -84.48947)",Religion,place_of_worship,"(-84.48720923956297, 39.09196553422913)",Saint Mark Lutheran Church,0.0
"(39.08768, -84.48947)",Food and Drink,restaurant,"(-84.489201160192, 39.09084950751715)",O'Bryon's Bar & Grill,0.0
"(39.08768, -84.48947)",Food and Drink,pub,"(-84.48749624701153, 39.08964461293409)",Crazy Fox Tavern,0.0
"(39.08768, -84.48947)",Education,school,"(-84.48298938850937, 39.0866239522522)",Newport Central Catholic High School,0.0
"(39.08768, -84.48947)",Finance,bank,"(-84.48387507011475, 39.084332217284334)",PNC Bank,0.0
"(39.08768, -84.48947)",Religion,place_of_worship,"(-84.48628728307146, 39.08387055154038)",Full Gospel Assembly of God Church,0.0
"(39.08768, -84.48947)",Religion,place_of_worship,"(-84.48790154867326, 39.09033771768189)",Holy Spirit Catholic Church,0.0
"(39.08817, -84.50059)",Services,courthouse,"(-84.4974229, 39.0920837)",Campbell County District Court,204.23299999999998
"(39.08817, -84.50059)",Religion,place_of_worship,"(-84.49713459616856, 39.092817557890406)",Saint Pauls Episcopal Church,204.23299999999998
"(39.08817, -84.50059)",Education,school,"(-84.4966115199218, 39.089592907638355)",Campbell Regional Juvenile Detention Center School,204.23299999999998
"(39.08817, -84.50059)",Religion,place_of_worship,"(-84.49636245932476, 39.08521629971407)",Corpus Christi Roman Catholic Church,85.329
"(39.08817, -84.50059)",Services,post_office,"(-84.49771264439099, 39.09103789819748)",Newport Post Office,204.23299999999998
"(39.08817, -84.50059)",Services,courthouse,"(-84.49726403928813, 39.09214653276233)",Campbell County Judicial Center,204.23299999999998
"(39.08817, -84.50059)",Entertainment,theatre,"(-84.49955318875583, 39.09106065619381)",Ovation – Concert Venue,85.329
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5073911, 39.096631)",Skyline Chili,76.84200000000001
"(39.09594, -84.5083)",Food and Drink,fast_food,"(-84.5074072, 39.0978964)",LaRosa's Pizzeria,353.44399999999996
"(39.09594, -84.5083)",Food and Drink,fast_food,"(-84.5076277, 39.097314)",Penn Station,161.052
"(39.09594, -84.5083)",Food and Drink,fast_food,"(-84.5076116, 39.0976803)",Montgomery Inn,183.402
"(39.09594, -84.5083)",Food and Drink,ice_cream,"(-84.5075097, 39.0978219)",United Dairy Farmers,183.402
"(39.09594, -84.5083)",Food and Drink,bar,"(-84.5090142, 39.0975783)",Holy Grail Tavern & Grille,195.779
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5091698, 39.098157)",Galla Park,321.28
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5121669, 39.0970715)",Taste of Belgium at the Banks,455.06299999999993
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5099891, 39.0969657)",Jefferson Social,249.67699999999996
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5101335, 39.0974081)",Ruth's Chris Steak House,301.973
"(39.09594, -84.5083)",Food and Drink,bar,"(-84.5096138, 39.0975053)",Tin Roof,300.837
"(39.09594, -84.5083)",Food and Drink,bar,"(-84.5093324, 39.097176)",The Stretch,175.608
"(39.09594, -84.5083)",Services,police,"(-84.5097556, 39.0974311)",Cincinnati Police Welcome Center,300.837
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5088761, 39.0972499)",Condado Tacos,175.608
"(39.09594, -84.5083)",Food and Drink,fast_food,"(-84.5094834, 39.0971371)",Jimmy John's,300.837
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.5116787, 39.0968204)",The Filson Queen City Kitchen & Bar,413.01
"(39.09594, -84.5083)",Food and Drink,pub,"(-84.50869699868865, 39.096331226277925)",Moerlein Lager House,75.502
"(39.09594, -84.5083)",Food and Drink,restaurant,"(-84.51053075467844, 39.096841985627286)",Yard House,298.937
"(39.10173, -84.51967)",Food and Drink,cafe,"(-84.5199982, 39.1039257)",BLOC Coffee Company,270.413
"(39.10173, -84.51967)",Food and Drink,restaurant,"(-84.5167281, 39.103409)",Shanghai on Elm,422.393
"(39.10173, -84.51967)",Other,car_rental,"(-84.5168161, 39.1023957)",Hertz,339.22299999999996
"(39.10173, -84.51967)",Food and Drink,fast_food,"(-84.5163363, 39.1033977)",Papa John's,490.7439999999999
"(39.10173, -84.51967)",Religion,place_of_worship,"(-84.51954064599803, 39.10344082938514)",Cathedral Basilica of Saint Peter in Chains,294.692
"(39.10173, -84.51967)",Services,fire_station,"(-84.51900661715118, 39.10000253927215)",Number 14 Engine House,217.79200000000003
"(39.10173, -84.51967)",Food and Drink,cafe,"(-84.51789780740644, 39.099992833173744)",Plum Street Bar & Cafe,318.84700000000004
"(39.10173, -84.51967)",Religion,place_of_worship,"(-84.51738912528569, 39.103850875612295)",Covenant-First Presbyterian Church,493.21999999999997
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5095305, 39.1322978)",Taste of Belgium - Clifton,63.379000000000005
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.508969, 39.1325602)",Island Fydays,86.762
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5095617, 39.1320286)",Cock & Bull - Clifton,51.173
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.509552, 39.1314476)",Alabama Que,24.652
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5101546, 39.1302861)",Hang Over Easy,208.084
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5092919, 39.1302396)",Mio's Pizzeria - Clifton,164.86599999999999
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5093338, 39.1298388)",Martino's On Vine,217.513
"(39.13177, -84.50944)",Food and Drink,bar,"(-84.5093385, 39.1294972)",Dive Bar,271.374
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5097942, 39.129452)",Steak and Lemonade,271.374
"(39.13177, -84.50944)",Food and Drink,bar,"(-84.5098461, 39.1293332)",The Vault,290.879
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5098468, 39.1292925)",New Amber Restaurant,290.879
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5098021, 39.1293876)",Caribe on Vine,290.879
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5089322, 39.1334446)",Conscious Kitchen,208.11899999999997
"(39.13177, -84.50944)",Food and Drink,cafe,"(-84.5121285, 39.1334062)",Tim Hortons,412.956
"(39.13177, -84.50944)",Food and Drink,food_court,"(-84.51223, 39.1336042)",On The Green,446.6249999999999
"(39.13177, -84.50944)",Finance,bank,"(-84.5094368, 39.132748)",Fifth Third Bank,293.98
"(39.13177, -84.50944)",Finance,atm,"(-84.5096731, 39.1327368)",Fifth Third Bank,293.98
"(39.13177, -84.50944)",Religion,place_of_worship,"(-84.50405463683018, 39.13207202214476)",First Church of God,495.955
"(39.13177, -84.50944)",Services,fire_station,"(-84.50880912798253, 39.13226746636173)",Fire Station 19,85.644
"(39.13177, -84.50944)",Education,library,"(-84.50884732370628, 39.131923553499036)",Corryville Branch Library,85.644
"(39.13177, -84.50944)",Other,fuel,"(-84.5110771885667, 39.12948481512477)",Shell,416.36600000000004
"(39.13177, -84.50944)",Food and Drink,restaurant,"(-84.5097824732391, 39.1305246571952)",Ladder 19,150.008
"(39.13177, -84.50944)",Services,post_office,"(-84.50954846677861, 39.133357839382676)",Corryville Post Office,265.31000000000006
"(39.13177, -84.50944)",Food and Drink,cafe,"(-84.51066760344477, 39.13311447447538)",The 86 Coffee Bar & Concert Venue,278.53000000000003
"(39.13177, -84.50944)",Healthcare,pharmacy,"(-84.51085722980386, 39.128791339830194)",Walgreens,407.008
"(39.13177, -84.50944)",Food and Drink,fast_food,"(-84.5094766, 39.13304045)",Domino's,173.113
"(39.13177, -84.50944)",Food and Drink,pub,"(-84.50982430604527, 39.13154744903854)",Daniels Pub,67.32900000000001
"(39.13177, -84.50944)",Education,university,"(-84.51254883088623, 39.13371125592349)",University of Cincinnati,454.9269999999999
"(39.13177, -84.50944)",Entertainment,theatre,"(-84.5135658734023, 39.13294083233695)",,447.2869999999999
"(39.14125, -84.50953)",Transportation,bus_station,"(-84.5096672, 39.1410294)",Zoo,49.233
"(39.14125, -84.50953)",Healthcare,hospital,"(-84.50840679515014, 39.13903095039866)",Cincinnati VA Medical Center,343.39700000000005
"(39.14125, -84.50953)",Food and Drink,restaurant,"(-84.50917080936102, 39.14367166330322)",Hops,257.161
"(39.10445, -84.55338)",Religion,place_of_worship,"(-84.55250192226391, 39.104149907433424)",Kidanemihret Ethiopian Orthodox Tewahdo Church,73.513
"(39.10445, -84.55338)",Services,fire_station,"(-84.55118429809377, 39.1048440639415)",Fire Station 17,254.95099999999996
"(39.10445, -84.55338)",Education,school,"(-84.55149060591305, 39.10372872005409)",Oyler School,338.424
"(39.15075, -84.53414)",Education,college,"(-84.53651416958799, 39.14987991041824)",Cincinnati State Technical and Community College,411.99600000000004
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5127421, 39.1008837)",McCormick & Schmick's,434.95199999999994
"(39.10338, -84.51533)",Food and Drink,cafe,"(-84.5145738, 39.1041803)",Café De Paris,193.567
"(39.10338, -84.51533)",Entertainment,theatre,"(-84.5156039, 39.1038599)",,52.562999999999995
"(39.10338, -84.51533)",Services,post_office,"(-84.5138595, 39.1018523)",United States Post Office,318.552
"(39.10338, -84.51533)",Healthcare,pharmacy,"(-84.5122704, 39.1040371)",CVS Pharmacy,298.622
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5144875, 39.1063932)",Skyline Chili,449.2680000000001
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5131858, 39.1036172)",Madonna’s Bar & Grill,199.454
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5137986, 39.1035148)",Skyline Chili,157.165
"(39.10338, -84.51533)",Food and Drink,cafe,"(-84.5114946, 39.1038904)",V’s Cafe on 7th,369.021
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5151056, 39.1015708)",Americano,189.38300000000004
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5149044, 39.1011461)",Mita’s,281.73100000000005
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5119087, 39.1024091)",Bru Burger Bar,440.308
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5151206, 39.1036003)",Butcher and Barrell,36.260999999999996
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.511453, 39.1025685)",Prime Cincinnati,440.308
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5152316, 39.106307)",Court Street Lobster Bar,365.231
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5100858, 39.1039354)",Corkopolis,439.858
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5106674, 39.1043198)",Lalo Restaurant,471.41
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.512076, 39.1048591)",Taqueria Mercado,395.266
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5141712, 39.1037284)",Knockback Nats,117.335
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5143692, 39.100855)",Orchid’s at Palm Court,281.73100000000005
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5142801, 39.1008807)",The Grille at Palm Court,281.73100000000005
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5130975, 39.10095)",Morton's The Steakhouse,422.71
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5135462, 39.0992003)",O'Malley’s in the Alley,482.5470000000001
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5153191, 39.106282)",Queen City Exchange,365.231
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5173844, 39.1059865)",Washington Platform Saloon,433.406
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5151463, 39.1018325)",Maplewood Kitchen and Bar,176.92000000000002
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5120077, 39.103021)",Metropole,368.587
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5153086, 39.1049754)",The Presidents Room,238.577
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5151776, 39.1019787)",Tokyo Kitty,176.92000000000002
"(39.10338, -84.51533)",Food and Drink,cafe,"(-84.5199982, 39.1039257)",BLOC Coffee Company,492.683
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5173114, 39.104253)",Raya Lebanese,257.774
"(39.10338, -84.51533)",Food and Drink,fast_food,"(-84.5129173, 39.1019407)",Chipotle,389.332
"(39.10338, -84.51533)",Food and Drink,fast_food,"(-84.5101034, 39.104006)",Penn Station,439.858
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5138771, 39.1041273)",Jean-Robert’s Table,210.47199999999998
"(39.10338, -84.51533)",Finance,bank,"(-84.5134181, 39.1020074)",Huntington Bank,309.669
"(39.10338, -84.51533)",Food and Drink,cafe,"(-84.5134695, 39.1019757)",Kidd Coffee,309.669
"(39.10338, -84.51533)",Finance,bank,"(-84.5134019, 39.1035813)",PNC Bank,157.165
"(39.10338, -84.51533)",Finance,bank,"(-84.5131459, 39.1010521)",Chase,399.275
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5149087, 39.0994661)",Bromwell’s HÄRTH Lounge,430.92500000000007
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5167281, 39.103409)",Shanghai on Elm,141.405
"(39.10338, -84.51533)",Other,car_rental,"(-84.5168161, 39.1023957)",Hertz,207.89100000000002
"(39.10338, -84.51533)",Food and Drink,bar,"(-84.5120517, 39.1035548)",Horse & Barrel,368.587
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5132958, 39.1013143)",Royce,384.238
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.513341, 39.1015673)",Jeff Ruby’s Steakhouse,345.637
"(39.10338, -84.51533)",Healthcare,dentist,"(-84.5145492, 39.1034242)",Seven Star Dental,52.086
"(39.10338, -84.51533)",Food and Drink,fast_food,"(-84.5163363, 39.1033977)",Papa John's,72.592
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5113807, 39.1041751)",First Watch,369.021
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.5132905, 39.103161)",HARU,426.74899999999997
"(39.10338, -84.51533)",Entertainment,theatre,"(-84.51129426720811, 39.103603169460214)",Aronoff Center for the Arts,369.021
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.51224461613796, 39.10337924663275)",Nicholson's Tavern & Pub,368.587
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.51572521924484, 39.10226049339271)",Rusconi’s Pizza,211.89300000000003
"(39.10338, -84.51533)",Religion,place_of_worship,"(-84.51826581883783, 39.103677928903615)",Isaac M. Wise Temple,346.024
"(39.10338, -84.51533)",Religion,place_of_worship,"(-84.51738912528569, 39.103850875612295)",Covenant-First Presbyterian Church,247.69
"(39.10338, -84.51533)",Education,library,"(-84.51318080921769, 39.10526909042805)",Downtown Main Library,328.19300000000004
"(39.10338, -84.51533)",Food and Drink,restaurant,"(-84.51445969999997, 39.105914000000006)",Scotti's Italian Restaurant,363.321
"(39.10338, -84.51533)",Entertainment,nightclub,"(-84.51216157934127, 39.10366009821985)",,298.622
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.5172492, 39.1123796)",Prince of Peace Lutheran Church,439.82800000000003
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.512618, 39.1123144)",The Gathering Metropolian Community Church,382.07500000000005
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5126246, 39.1123716)",Streetpops,382.07500000000005
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5152882, 39.1110442)",Kaze,471.057
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5105569, 39.1121594)",Nicola’s,484.51599999999996
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5178698, 39.1131693)",Alabama Fishbar,431.52800000000013
"(39.11447, -84.51448)",Food and Drink,cafe,"(-84.5123417, 39.1129403)",Boba Cha,280.149
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5131298, 39.1113753)",Please,453.72200000000004
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5164973, 39.1142006)",Tucker Restaurant,364.722
"(39.11447, -84.51448)",Food and Drink,bar,"(-84.5173876, 39.1127318)",Holiday Spirits,439.82800000000003
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5173983, 39.1127677)",Forty Thieves,439.82800000000003
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5139988, 39.1112457)",The Bagelry,383.76800000000003
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5157923, 39.1116118)",Sacred Beast,380.365
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5183407, 39.1163979)",Phở Lang Thang,487.15000000000003
"(39.11447, -84.51448)",Food and Drink,bar,"(-84.5155284, 39.1118226)",Nostalgia Wine & Jazz Lounge,380.365
"(39.11447, -84.51448)",Food and Drink,bar,"(-84.5137249, 39.1137293)",Somerset Bar,138.482
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5158775, 39.1118425)",Pepp & Dolores,353.06
"(39.11447, -84.51448)",Other,fuel,"(-84.51471105202303, 39.113037889645774)",Shell,264.663
"(39.11447, -84.51448)",Other,car_wash,"(-84.51510875147922, 39.113136052365554)",,260.58500000000004
"(39.11447, -84.51448)",Food and Drink,bar,"(-84.5143535208419, 39.111911061426134)",MECCA,349.04900000000004
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.51105949124147, 39.11220186442538)",Salem United Church of Christ,443.952
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.51642506891105, 39.11325252705983)",Saint Francis Seraph Church,320.07700000000006
"(39.11447, -84.51448)",Education,school,"(-84.51551492071933, 39.113078557454074)",Saint Francis Seraph School,210.65400000000002
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.5122613653468, 39.11311270252448)",Main Street Chapel,257.335
"(39.11447, -84.51448)",Finance,bank,"(-84.51639241974465, 39.115746817978)",True Partner Credit Union,301.27700000000004
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.51618862899825, 39.116519767786315)",Uptown Deliverance Church,299.76
"(39.11447, -84.51448)",Services,fire_station,"(-84.51652987111218, 39.11675637819114)",Fire Station 5,324.339
"(39.11447, -84.51448)",Food and Drink,restaurant,"(-84.5135368207971, 39.11099546928845)",Ché,383.76800000000003
"(39.11447, -84.51448)",Religion,place_of_worship,"(-84.51099296795577, 39.11188638859534)",Universal Church of Christ,443.952
